dataset,source_file,file_size_bytes,cell_id,form_factor,anode_material,cathode_material,electrolyte_material,nominal_capacity_in_Ah,depth_of_charge,depth_of_discharge,already_spent_cycles,max_voltage_limit_in_V,min_voltage_limit_in_V,max_current_limit_in_A,min_current_limit_in_A,reference,description,charge_protocol,discharge_protocol,SOC_interval,cycle_count,first_cycle_number,last_cycle_number,soc_interval_start,soc_interval_end,charge_step_count,charge_rate_min_C,charge_rate_max_C,charge_rate_mean_C,charge_current_max_A,charge_voltage_max_V,discharge_step_count,discharge_rate_min_C,discharge_rate_max_C,discharge_rate_mean_C,discharge_current_max_A,discharge_voltage_min_V,hardcoded_removed_indices,median_removed_indices
HUST,HUST/HUST_1-7.pkl,47498964,HUST_1-7,cylindrical_18650,graphite,LFP,,1.1,1.0,1.0,0,3.6,2.0,,,,,"[{""current_in_A"": null, ""end_soc"": 0.8, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 5.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": null, ""end_voltage_in_V"": 3.6, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.8, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.6, ""voltage_in_V"": 3.6}]","[{""current_in_A"": null, ""end_soc"": 0.6, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 5.0, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.4, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 2.0, ""start_soc"": 0.6, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.2, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 2.0, ""start_soc"": 0.4, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": null, ""end_voltage_in_V"": 2.0, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.2, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",1678,1.0,1678.0,0.0,1.0,3,1.0,5.0,3.0,,3.6,4,1.0,5.0,2.5,,,,
HUST,HUST/HUST_1-8.pkl,62551466,HUST_1-8,cylindrical_18650,graphite,LFP,,1.1,1.0,1.0,0,3.6,2.0,,,,,"[{""current_in_A"": null, ""end_soc"": 0.8, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 5.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": null, ""end_voltage_in_V"": 3.6, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.8, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.6, ""voltage_in_V"": 3.6}]","[{""current_in_A"": null, ""end_soc"": 0.6, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 5.0, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.4, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 2.0, ""start_soc"": 0.6, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.2, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 3.0, ""start_soc"": 0.4, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": null, ""end_voltage_in_V"": 2.0, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.2, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",2285,1.0,2285.0,0.0,1.0,3,1.0,5.0,3.0,,3.6,4,1.0,5.0,2.75,,,,
HUST,HUST/HUST_10-1.pkl,43782082,HUST_10-1,cylindrical_18650,graphite,LFP,,1.1,1.0,1.0,0,3.6,2.0,,,,,"[{""current_in_A"": null, ""end_soc"": 0.8, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 5.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": null, ""end_voltage_in_V"": 3.6, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.8, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.6, ""voltage_in_V"": 3.6}]","[{""current_in_A"": null, ""end_soc"": 0.6, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 3.0, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.4, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 5.0, ""start_soc"": 0.6, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.2, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 3.0, ""start_soc"": 0.4, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": null, ""end_voltage_in_V"": 2.0, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.2, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",1702,1.0,1702.0,0.0,1.0,3,1.0,5.0,3.0,,3.6,4,1.0,5.0,3.0,,,,
HUST,HUST/HUST_10-2.pkl,42752752,HUST_10-2,cylindrical_18650,graphite,LFP,,1.1,1.0,1.0,0,3.6,2.0,,,,,"[{""current_in_A"": null, ""end_soc"": 0.8, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 5.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": null, ""end_voltage_in_V"": 3.6, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.8, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.6, ""voltage_in_V"": 3.6}]","[{""current_in_A"": null, ""end_soc"": 0.6, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 3.0, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.4, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 5.0, ""start_soc"": 0.6, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.2, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 4.0, ""start_soc"": 0.4, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": null, ""end_voltage_in_V"": 2.0, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.2, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",1697,1.0,1697.0,0.0,1.0,3,1.0,5.0,3.0,,3.6,4,1.0,5.0,3.25,,,,
HUST,HUST/HUST_10-3.pkl,45007738,HUST_10-3,cylindrical_18650,graphite,LFP,,1.1,1.0,1.0,0,3.6,2.0,,,,,"[{""current_in_A"": null, ""end_soc"": 0.8, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 5.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": null, ""end_voltage_in_V"": 3.6, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.8, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.6, ""voltage_in_V"": 3.6}]","[{""current_in_A"": null, ""end_soc"": 0.6, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 3.0, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.4, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 5.0, ""start_soc"": 0.6, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.2, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 5.0, ""start_soc"": 0.4, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": null, ""end_voltage_in_V"": 2.0, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.2, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",1848,1.0,1848.0,0.0,1.0,3,1.0,5.0,3.0,,3.6,4,1.0,5.0,3.5,,,,
HUST,HUST/HUST_10-4.pkl,61320454,HUST_10-4,cylindrical_18650,graphite,LFP,,1.1,1.0,1.0,0,3.6,2.0,,,,,"[{""current_in_A"": null, ""end_soc"": 0.8, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 5.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": null, ""end_voltage_in_V"": 3.6, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.8, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.6, ""voltage_in_V"": 3.6}]","[{""current_in_A"": null, ""end_soc"": 0.6, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 2.0, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.4, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 4.0, ""start_soc"": 0.6, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.2, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.4, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": null, ""end_voltage_in_V"": 2.0, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.2, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",1811,1.0,1811.0,0.0,1.0,3,1.0,5.0,3.0,,3.6,4,1.0,4.0,2.0,,,,
HUST,HUST/HUST_10-5.pkl,60567327,HUST_10-5,cylindrical_18650,graphite,LFP,,1.1,1.0,1.0,0,3.6,2.0,,,,,"[{""current_in_A"": null, ""end_soc"": 0.8, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 5.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": null, ""end_voltage_in_V"": 3.6, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.8, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.6, ""voltage_in_V"": 3.6}]","[{""current_in_A"": null, ""end_soc"": 0.6, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 2.0, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.4, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 5.0, ""start_soc"": 0.6, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.2, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 2.0, ""start_soc"": 0.4, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": null, ""end_voltage_in_V"": 2.0, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.2, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",2030,1.0,2030.0,0.0,1.0,3,1.0,5.0,3.0,,3.6,4,1.0,5.0,2.5,,,,
HUST,HUST/HUST_10-6.pkl,71212365,HUST_10-6,cylindrical_18650,graphite,LFP,,1.1,1.0,1.0,0,3.6,2.0,,,,,"[{""current_in_A"": null, ""end_soc"": 0.8, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 5.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": null, ""end_voltage_in_V"": 3.6, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.8, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.6, ""voltage_in_V"": 3.6}]","[{""current_in_A"": null, ""end_soc"": 0.6, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 2.0, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.4, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 3.0, ""start_soc"": 0.6, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.2, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 3.0, ""start_soc"": 0.4, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": null, ""end_voltage_in_V"": 2.0, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.2, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",2285,1.0,2285.0,0.0,1.0,3,1.0,5.0,3.0,,3.6,4,1.0,3.0,2.25,,,,
HUST,HUST/HUST_10-7.pkl,54116134,HUST_10-7,cylindrical_18650,graphite,LFP,,1.1,1.0,1.0,0,3.6,2.0,,,,,"[{""current_in_A"": null, ""end_soc"": 0.8, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 5.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": null, ""end_voltage_in_V"": 3.6, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.8, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.6, ""voltage_in_V"": 3.6}]","[{""current_in_A"": null, ""end_soc"": 0.6, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 2.0, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.4, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 2.0, ""start_soc"": 0.6, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.2, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 4.0, ""start_soc"": 0.4, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": null, ""end_voltage_in_V"": 2.0, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.2, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",1783,1.0,1783.0,0.0,1.0,3,1.0,5.0,3.0,,3.6,4,1.0,4.0,2.25,,,,
HUST,HUST/HUST_10-8.pkl,46084156,HUST_10-8,cylindrical_18650,graphite,LFP,,1.1,1.0,1.0,0,3.6,2.0,,,,,"[{""current_in_A"": null, ""end_soc"": 0.8, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 5.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": null, ""end_voltage_in_V"": 3.6, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.8, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.6, ""voltage_in_V"": 3.6}]","[{""current_in_A"": null, ""end_soc"": 0.6, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 2.0, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.4, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.6, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.2, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 5.0, ""start_soc"": 0.4, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": null, ""end_voltage_in_V"": 2.0, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.2, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",1400,1.0,1400.0,0.0,1.0,3,1.0,5.0,3.0,,3.6,4,1.0,5.0,2.25,,,,
HUST,HUST/HUST_2-2.pkl,70465436,HUST_2-2,cylindrical_18650,graphite,LFP,,1.1,1.0,1.0,0,3.6,2.0,,,,,"[{""current_in_A"": null, ""end_soc"": 0.8, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 5.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": null, ""end_voltage_in_V"": 3.6, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.8, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.6, ""voltage_in_V"": 3.6}]","[{""current_in_A"": null, ""end_soc"": 0.6, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 5.0, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.4, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 2.0, ""start_soc"": 0.6, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.2, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 5.0, ""start_soc"": 0.4, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": null, ""end_voltage_in_V"": 2.0, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.2, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",2651,1.0,2651.0,0.0,1.0,3,1.0,5.0,3.0,,3.6,4,1.0,5.0,3.25,,,,
HUST,HUST/HUST_2-3.pkl,53339775,HUST_2-3,cylindrical_18650,graphite,LFP,,1.1,1.0,1.0,0,3.6,2.0,,,,,"[{""current_in_A"": null, ""end_soc"": 0.8, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 5.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": null, ""end_voltage_in_V"": 3.6, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.8, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.6, ""voltage_in_V"": 3.6}]","[{""current_in_A"": null, ""end_soc"": 0.6, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 5.0, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.4, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 3.0, ""start_soc"": 0.6, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.2, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.4, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": null, ""end_voltage_in_V"": 2.0, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.2, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",1751,1.0,1751.0,0.0,1.0,3,1.0,5.0,3.0,,3.6,4,1.0,5.0,2.5,,,,
HUST,HUST/HUST_2-4.pkl,40552035,HUST_2-4,cylindrical_18650,graphite,LFP,,1.1,1.0,1.0,0,3.6,2.0,,,,,"[{""current_in_A"": null, ""end_soc"": 0.8, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 5.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": null, ""end_voltage_in_V"": 3.6, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.8, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.6, ""voltage_in_V"": 3.6}]","[{""current_in_A"": null, ""end_soc"": 0.6, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 5.0, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.4, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 3.0, ""start_soc"": 0.6, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.2, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 2.0, ""start_soc"": 0.4, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": null, ""end_voltage_in_V"": 2.0, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.2, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",1499,1.0,1499.0,0.0,1.0,3,1.0,5.0,3.0,,3.6,4,1.0,5.0,2.75,,,,
HUST,HUST/HUST_2-5.pkl,35687769,HUST_2-5,cylindrical_18650,graphite,LFP,,1.1,1.0,1.0,0,3.6,2.0,,,,,"[{""current_in_A"": null, ""end_soc"": 0.8, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 5.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": null, ""end_voltage_in_V"": 3.6, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.8, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.6, ""voltage_in_V"": 3.6}]","[{""current_in_A"": null, ""end_soc"": 0.6, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 5.0, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.4, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 3.0, ""start_soc"": 0.6, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.2, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 3.0, ""start_soc"": 0.4, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": null, ""end_voltage_in_V"": 2.0, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.2, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",1386,1.0,1386.0,0.0,1.0,3,1.0,5.0,3.0,,3.6,4,1.0,5.0,3.0,,,,
HUST,HUST/HUST_2-6.pkl,39681753,HUST_2-6,cylindrical_18650,graphite,LFP,,1.1,1.0,1.0,0,3.6,2.0,,,,,"[{""current_in_A"": null, ""end_soc"": 0.8, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 5.0, ""start_soc"": 0.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": null, ""end_voltage_in_V"": 3.6, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.8, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 1.0, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": null, ""start_soc"": null, ""start_voltage_in_V"": 3.6, ""voltage_in_V"": 3.6}]","[{""current_in_A"": null, ""end_soc"": 0.6, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 5.0, ""start_soc"": 1.0, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.4, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 3.0, ""start_soc"": 0.6, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": 0.2, ""end_voltage_in_V"": null, ""power_in_W"": null, ""rate_in_C"": 4.0, ""start_soc"": 0.4, ""start_voltage_in_V"": null, ""voltage_in_V"": null}, {""current_in_A"": null, ""end_soc"": null, ""end_voltage_in_V"": 2.0, ""power_in_W"": null, ""rate_in_C"": 1.0, ""start_soc"": 0.2, ""start_voltage_in_V"": null, ""voltage_in_V"": null}]","[0, 1]",1572,1.0,1572.0,0.0,1.0,3,1.0,5.0,3.0,,3.6,4,1.0,5.0,3.25,,,,
