cell_id,form_factor,anode_material,cathode_material,electrolyte_material,nominal_capacity_in_Ah,depth_of_charge,depth_of_discharge,already_spent_cycles,max_voltage_limit_in_V,min_voltage_limit_in_V,max_current_limit_in_A,min_current_limit_in_A
Stanford_Nova_Regular_154,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_155,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_156,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_157,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_158,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_159,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_160,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_161,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_162,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_163,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_165,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_166,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_167,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_168,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_169,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_170,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_171,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_172,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_173,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_174,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_175,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_176,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_177,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_178,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_179,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_180,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_181,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_182,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_183,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_184,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_185,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_186,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_187,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_188,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_189,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_190,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_191,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_192,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_193,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_194,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_195,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_196,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_198,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_199,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_200,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_201,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_202,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_203,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_204,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_205,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_206,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_207,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_208,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_209,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_210,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_211,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_212,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_213,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_214,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_215,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_216,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_217,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_219,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_220,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_221,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_222,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_223,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_224,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_225,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_226,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_227,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_228,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_229,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_230,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_269,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_270,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_271,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_272,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_273,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_274,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_275,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_276,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_277,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_278,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_279,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_280,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_281,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_282,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_283,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_284,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_285,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_286,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_287,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_288,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_289,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_290,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_291,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_292,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_293,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_294,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_295,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_296,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_297,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_299,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_300,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_301,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_302,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_303,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_304,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_305,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_306,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_307,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_308,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_309,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_310,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_311,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_312,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_313,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_314,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_315,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_316,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_317,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_318,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_319,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_320,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_321,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_322,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_323,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_324,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_325,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Stanford_Nova_Regular_326,pouch,graphite,LiNi0.5Mn0.3Co0.2O2,,0.24,1.0,1.0,0,4.4,3,,
Tongji1_CY25-1_1--1,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY25-1_1--2,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY25-1_1--3,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY25-1_1--4,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY25-1_1--5,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY25-1_1--6,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY25-1_1--7,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY25-1_1--8,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY25-1_1--9,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY25-05_1--1,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY25-05_1--2,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY25-05_1--3,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY25-05_1--4,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY25-05_1--5,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY25-05_1--6,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY25-05_1--7,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY25-05_1--8,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY25-05_1--9,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY25-05_1--10,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY25-05_1--11,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY25-05_1--12,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY25-05_1--13,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY25-05_1--14,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY25-05_1--15,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY25-05_1--16,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY25-05_1--17,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY25-05_1--18,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY25-05_1--19,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY25-025_1--1,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY25-025_1--2,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY25-025_1--3,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY25-025_1--4,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY25-025_1--5,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY25-025_1--6,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY25-025_1--7,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY35-05_1--1,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY35-05_1--2,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY35-05_1--3,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY45-05_1--1,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY45-05_1--2,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY45-05_1--3,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY45-05_1--4,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY45-05_1--5,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY45-05_1--6,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY45-05_1--7,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY45-05_1--8,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY45-05_1--9,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY45-05_1--10,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY45-05_1--11,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY45-05_1--12,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY45-05_1--13,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY45-05_1--14,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY45-05_1--15,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY45-05_1--16,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY45-05_1--17,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY45-05_1--18,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY45-05_1--19,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
Tongji1_CY45-05_1--20,cylindrical_18650,Graphite/Si,Li0.86Ni0.86Co0.11Al0.03 O2 (NCA),,3.5,1.0,1.0,0,4.2,2.65,,
